Date,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,META,SPY
2017-01-06,27.15113067626953,56.53321838378906,40.951080322265625,39.79949951171875,2.5390501022338867,15.267333030700684,122.5539321899414,196.70449829101562
2017-01-09,27.39982032775879,56.35327911376953,41.04884719848633,39.84600067138672,2.6419918537139893,15.41866683959961,124.03357696533203,196.05516052246094
2017-01-10,27.427452087402344,56.335296630859375,40.990779876708984,39.79499816894531,2.6220436096191406,15.324666976928711,123.4874038696289,196.05516052246094
2017-01-11,27.574827194213867,56.848087310791016,41.181846618652344,39.95100021362305,2.58978271484375,15.315333366394043,125.21532440185547,196.60922241210938
2017-01-12,27.459693908691406,56.3263053894043,41.165470123291016,40.68199920654297,2.5474236011505127,15.305999755859375,125.74165344238281,196.11573791503906
2017-01-13,27.41133689880371,56.40727233886719,41.23543930053711,40.856998443603516,2.547177314758301,15.850000381469727,127.44971466064453,196.56591796875
2017-01-17,27.63239860534668,56.25432586669922,41.062747955322266,40.486000061035156,2.4900426864624023,15.70533275604248,126.98298645019531,195.87335205078125
2017-01-18,27.630094528198242,56.22734451293945,41.14015197753906,40.374000549316406,2.5353572368621826,15.890666961669922,127.03264617919922,196.30625915527344
2017-01-19,27.581735610961914,56.047420501708984,40.90939712524414,40.45199966430664,2.58978271484375,16.250667572021484,126.66520690917969,195.57901000976562
2017-01-20,27.63239860534668,56.44325637817383,41.09797286987305,40.416500091552734,2.5614607334136963,16.315332412719727,126.15874481201172,196.29757690429688
2017-01-23,27.65081787109375,56.64118576049805,41.90488052368164,40.89400100708008,2.5880582332611084,16.594667434692383,128.03562927246094,195.7867889404297
2017-01-24,27.625492095947266,57.14496612548828,42.15796661376953,41.12200164794922,2.6432225704193115,16.974000930786133,128.47256469726562,197.0420684814453
2017-01-25,28.065298080444336,57.288917541503906,42.600624084472656,41.82600021362305,2.6545510292053223,16.96466636657715,130.5679473876953,198.7476043701172
2017-01-26,28.079118728637695,57.81969451904297,42.527671813964844,41.95750045776367,2.700357675552368,16.833999633789062,131.85894775390625,198.5398712158203
2017-01-27,28.081422805786133,59.17816925048828,41.93465042114258,41.78850173950195,2.752568006515503,16.863332748413086,131.26309204101562,198.22816467285156
2017-01-30,28.007734298706055,58.5933837890625,40.88260269165039,41.51900100708008,2.70947003364563,16.708667755126953,130.0714111328125,196.99887084960938
2017-01-31,27.943265914916992,58.161563873291016,40.70196533203125,41.17399978637695,2.6887834072113037,16.795333862304688,129.41598510742188,196.98147583007812
2017-02-01,29.647260665893555,57.198951721191406,40.45632553100586,41.61750030517578,2.806255578994751,16.615999221801758,132.30580139160156,197.05938720703125
2017-02-02,29.596595764160156,56.83009338378906,40.6061897277832,41.997501373291016,2.841716766357422,16.770000457763672,129.93235778808594,197.18927001953125
2017-02-03,29.723247528076172,57.288917541503906,40.69898986816406,40.5099983215332,2.8168442249298096,16.755332946777344,130.0714111328125,198.54847717285156
2017-02-06,30.001873016357422,57.25293731689453,40.77293395996094,40.38199996948242,2.88900089263916,17.184667587280273,131.14393615722656,198.19349670410156
2017-02-07,30.287403106689453,57.06401062011719,41.150577545166016,40.625,2.9338226318359375,17.165332794189453,130.92544555664062,198.20220947265625
2017-02-08,30.404842376708984,56.983028411865234,41.182830810546875,40.98550033569336,2.9210174083709717,17.472000122070312,133.2690887451172,198.46188354492188
2017-02-09,30.624544143676758,57.63077163696289,41.19176483154297,41.06800079345703,2.866098165512085,17.946666717529297,133.20948791503906,199.63931274414062
2017-02-10,30.55518341064453,57.5767936706543,41.429473876953125,41.37300109863281,2.7981278896331787,17.948667526245117,133.25912475585938,200.42710876464844
2017-02-13,30.82575035095215,58.22453308105469,41.6334342956543,41.826499938964844,2.669081926345825,18.706666946411133,133.1201171875,201.5180206298828
2017-02-14,31.225849151611328,58.441749572753906,41.686527252197266,41.81949996948242,2.6789326667785645,18.73200035095215,132.92147827148438,202.32305908203125
2017-02-15,31.33916473388672,58.40555191040039,41.55204391479492,42.1349983215332,2.684349536895752,18.650667190551758,132.51437377929688,203.3793182373047
2017-02-16,31.30217170715332,58.39651870727539,41.792724609375,42.207000732421875,2.6412529945373535,17.93000030517578,132.9115753173828,203.20614624023438
2017-02-17,31.387737274169922,58.48701477050781,42.01008224487305,42.253501892089844,2.640760898590088,18.148666381835938,132.6037139892578,203.5264129638672
2017-02-21,31.61437225341797,58.369346618652344,42.14506530761719,42.821998596191406,2.7353286743164062,18.492666244506836,132.7924041748047,204.738525390625
2017-02-22,31.709196090698242,58.25168991088867,42.248779296875,42.78049850463867,2.7311367988586426,18.233999252319336,135.1757354736328,204.55670166015625
2017-02-23,31.575061798095703,58.48701477050781,42.23091506958008,42.609500885009766,2.4778974056243896,17.06599998474121,134.4210205078125,204.69525146484375
2017-02-24,31.605134963989258,58.48701477050781,42.072608947753906,42.262001037597656,2.5018153190612793,17.133333206176758,134.50045776367188,204.9549560546875
2017-02-27,31.667560577392578,58.134033203125,42.164920806884766,42.43199920654297,2.574557304382324,16.415332794189453,135.4637451171875,205.27528381347656
2017-02-28,31.681442260742188,57.90774917602539,41.929691314697266,42.25199890136719,2.5023081302642822,16.666000366210938,134.59976196289062,204.72116088867188
2017-03-01,32.32899856567383,58.77663803100586,42.516258239746094,42.65399932861328,2.534611463546753,16.667999267578125,136.46673583984375,207.58677673339844
2017-03-02,32.137054443359375,57.93490982055664,42.17384719848633,42.445499420166016,2.4411566257476807,16.698667526245117,135.81130981445312,206.2795867919922
2017-03-03,32.32669448852539,58.15213394165039,42.13563537597656,42.49399948120117,2.4271016120910645,16.771333694458008,136.2184600830078,206.40943908691406
2017-03-06,32.22492980957031,58.17024612426758,42.045814514160156,42.330501556396484,2.4083614349365234,16.747333526611328,136.46673583984375,205.7947235107422
2017-03-07,32.26655960083008,58.287899017333984,42.23835754394531,42.30099868774414,2.434746026992798,16.57266616821289,136.34756469726562,205.17999267578125
2017-03-08,32.14629364013672,58.82190704345703,42.36192321777344,42.525001525878906,2.4303066730499268,16.45800018310547,136.7646484375,204.799072265625
2017-03-09,32.072288513183594,58.586585998535156,42.570350646972656,42.650001525878906,2.4298131465911865,16.32666778564453,137.2810516357422,205.058837890625
2017-03-10,32.178680419921875,58.76758575439453,42.74750900268555,42.62300109863281,2.444114923477173,16.246000289916992,137.8272247314453,205.77735900878906
2017-03-13,32.19255447387695,58.56846618652344,42.90482711791992,42.72949981689453,2.511432647705078,16.411333084106445,138.6316375732422,205.88128662109375
